Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Num_of_Delayed_Payment,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Simulated_Credit_Score
34,898940497,Architect,17001.34,1214.778333,6,5,5,1,Home Equity Loan,20,Standard,1093.87,25.68102673,210,10.53555561,41.28906534,Low_spent_Small_value_payments,243.5030775,435
34,898940497,Architect,17001.34,1214.778333,6,5,5,1,Home Equity Loan,20,Standard,1093.87,36.06466979,211,10.53555561,41.28906534,Low_spent_Small_value_payments,349.6965296,428
34,898940497,Architect,17001.34,1214.778333,6,5,5,1,Home Equity Loan,21,Standard,1093.87,25.35934049,212,10.53555561,41.28906534,High_spent_Medium_value_payments,310.3498647,453
34,898940497,Architect,17001.34,1214.778333,6,5,5,1,Home Equity Loan,20,Standard,1093.87,35.03187222,213,10.53555561,41.28906534,Low_spent_Small_value_payments,301.6478199,431
21,992492793,Accountant,44719.17,3969.5975,6,6,29,7,"Payday Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Personal Loan",19,Bad,3818.57,30.98237348,155,248.5998859,115.7644921,High_spent_Medium_value_payments,268.1086391,343
21,992492793,Accountant,44719.17,3969.5975,6,6,29,7,"Payday Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Personal Loan",20,Bad,3818.57,30.86937294,156,248.5998859,115.7644921,High_spent_Small_value_payments,240.7038111,339
21,992492793,Accountant,44719.17,3969.5975,6,6,29,7,"Payday Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Personal Loan",21,Bad,3818.57,27.97975079,157,248.5998859,115.7644921,High_spent_Large_value_payments,289.8878581,338
21,992492793,Accountant,44719.17,3969.5975,6,6,29,7,"Payday Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Personal Loan",20,Bad,3818.57,30.73768432,158,248.5998859,115.7644921,Low_spent_Large_value_payments,102.1870192,321
21,992492793,Accountant,44719.17,3969.5975,6,6,29,7,"Payday Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Personal Loan",19,Bad,3818.57,27.73718317,159,248.5998859,115.7644921,High_spent_Medium_value_payments,106.2652312,350
21,992492793,Accountant,44719.17,3969.5975,6,6,29,7,"Payday Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Personal Loan",20,Bad,3818.57,35.53327204,160,248.5998859,115.7644921,High_spent_Medium_value_payments,281.8959372,340
21,992492793,Accountant,44719.17,3969.5975,6,6,29,7,"Payday Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Personal Loan",19,Bad,3818.57,37.25127282,161,248.5998859,115.7644921,Low_spent_Small_value_payments,35.18313271,324
21,992492793,Accountant,44719.17,3969.5975,6,6,29,7,"Payday Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Personal Loan",19,Bad,3818.57,29.38080624,162,248.5998859,115.7644921,High_spent_Medium_value_payments,282.5953721,352
47,352674436,Accountant,17787.34,1242.278333,8,4,16,2,"Student Loan, and Auto Loan",15,Standard,730.9,26.99358623,357,20.06363388,28.51604362,High_spent_Small_value_payments,321.8656114,642
47,352674436,Accountant,17787.34,1242.278333,8,4,16,2,"Student Loan, and Auto Loan",15,Standard,730.9,36.33219149,358,20.06363388,28.51604362,Low_spent_Small_value_payments,329.2701263,616
47,352674436,Accountant,17787.34,1242.278333,8,4,16,2,"Student Loan, and Auto Loan",15,Standard,730.9,26.31431009,359,20.06363388,28.51604362,Low_spent_Small_value_payments,295.7436078,625
47,352674436,Accountant,17787.34,1242.278333,8,4,16,2,"Student Loan, and Auto Loan",15,Standard,730.9,34.9030915,360,20.06363388,28.51604362,High_spent_Medium_value_payments,325.6481558,640
47,352674436,Accountant,17787.34,1242.278333,8,4,16,2,"Student Loan, and Auto Loan",16,Standard,730.9,32.53512768,361,20.06363388,28.51604362,Low_spent_Small_value_payments,236.6117273,618
47,352674436,Accountant,17787.34,1242.278333,8,4,16,2,"Student Loan, and Auto Loan",16,Standard,730.9,33.68265491,362,20.06363388,28.51604362,Low_spent_Medium_value_payments,265.0158122,618
47,352674436,Accountant,17787.34,1242.278333,8,4,16,2,"Student Loan, and Auto Loan",17,Standard,730.9,25.16516575,363,20.06363388,28.51604362,Low_spent_Medium_value_payments,294.1778521,621
48,352674436,Accountant,17787.34,1242.278333,8,4,16,2,"Student Loan, and Auto Loan",15,Standard,730.9,29.99815125,364,20.06363388,28.51604362,Low_spent_Large_value_payments,342.4503832,628
42,204142702,Teacher,103353.06,8527.755,3,3,6,1,Student Loan,9,Good,1374.56,32.6855216,307,64.00168567,67.10576785,High_spent_Medium_value_payments,857.8262026,637
42,204142702,Teacher,103353.06,8527.755,3,3,6,1,Student Loan,9,Good,1374.56,40.54255171,308,64.00168567,67.10576785,Low_spent_Medium_value_payments,742.2910654,611
41,204142702,Teacher,103353.06,8527.755,3,3,6,1,Student Loan,7,Good,1374.56,33.9918544,309,64.00168567,67.10576785,High_spent_Large_value_payments,855.592976,648
42,204142702,Teacher,103353.06,8527.755,3,3,6,1,Student Loan,9,Good,1374.56,23.17084458,310,64.00168567,67.10576785,Low_spent_Small_value_payments,34.90020276,626
42,204142702,Teacher,103353.06,8527.755,3,3,6,1,Student Loan,9,Good,1374.56,38.76615976,311,64.00168567,67.10576785,High_spent_Large_value_payments,863.3254437,637
42,204142702,Teacher,103353.06,8527.755,3,3,6,1,Student Loan,6,Good,1374.56,28.65012699,312,64.00168567,67.10576785,High_spent_Large_value_payments,904.4843319,661
42,204142702,Teacher,103353.06,8527.755,3,3,6,1,Student Loan,9,Good,1374.56,32.9988309,313,64.00168567,67.10576785,Low_spent_Small_value_payments,40.07287397,622
42,204142702,Teacher,103353.06,8527.755,3,3,6,1,Student Loan,12,Good,1374.56,41.83706533,314,64.00168567,67.10576785,High_spent_Large_value_payments,961.6680465,623
38,755517133,Journalist,31021.24,2756.103333,7,7,11,4,"Auto Loan, Auto Loan, Auto Loan, and Personal Loan",21,Standard,852.81,31.19439865,394,90.75917846,56.97757259,High_spent_Medium_value_payments,366.3375746,656
38,755517133,Journalist,31021.24,2756.103333,7,7,11,4,"Auto Loan, Auto Loan, Auto Loan, and Personal Loan",17,Standard,852.81,33.89457499,395,90.75917846,56.97757259,High_spent_Medium_value_payments,376.3126715,675
38,755517133,Journalist,31021.24,2756.103333,7,7,11,4,"Auto Loan, Auto Loan, Auto Loan, and Personal Loan",20,Standard,852.81,32.86658163,396,90.75917846,56.97757259,Low_spent_Large_value_payments,317.860486,642
38,755517133,Journalist,31021.24,2756.103333,7,7,11,4,"Auto Loan, Auto Loan, Auto Loan, and Personal Loan",20,Standard,852.81,29.50861953,397,90.75917846,56.97757259,High_spent_Medium_value_payments,364.7327151,666
38,755517133,Journalist,31021.24,2756.103333,7,7,11,4,"Auto Loan, Auto Loan, Auto Loan, and Personal Loan",20,Standard,852.81,34.13944939,398,90.75917846,56.97757259,High_spent_Small_value_payments,291.4475567,664
38,755517133,Journalist,31021.24,2756.103333,7,7,11,4,"Auto Loan, Auto Loan, Auto Loan, and Personal Loan",20,Standard,852.81,37.17152644,399,90.75917846,56.97757259,High_spent_Large_value_payments,367.8735823,663
38,755517133,Journalist,31021.24,2756.103333,7,7,11,4,"Auto Loan, Auto Loan, Auto Loan, and Personal Loan",20,Standard,852.81,38.0802416,400,90.75917846,56.97757259,Low_spent_Large_value_payments,373.7630937,643
38,755517133,Journalist,31021.24,2756.103333,7,7,11,4,"Auto Loan, Auto Loan, Auto Loan, and Personal Loan",21,Standard,852.81,38.93241252,401,90.75917846,56.97757259,Low_spent_Small_value_payments,131.0046483,638
36,837455178,Journalist,134978.24,11059.18667,8,5,15,2,"Mortgage Loan, and Mortgage Loan",16,Standard,668.14,36.59328467,314,145.1118234,129.5214491,Low_spent_Medium_value_payments,406.6624054,557
36,837455178,Journalist,134978.24,11059.18667,8,5,15,2,"Mortgage Loan, and Mortgage Loan",16,Standard,668.14,46.19423785,315,145.1118234,129.5214491,High_spent_Medium_value_payments,1081.285394,572
36,837455178,Journalist,134978.24,10541.52075,8,5,15,2,"Mortgage Loan, and Mortgage Loan",14,Standard,668.14,24.85673514,316,662.7777405,129.5214491,Low_spent_Small_value_payments,550.8319048,578
36,837455178,Journalist,134978.24,10541.52075,8,5,15,2,"Mortgage Loan, and Mortgage Loan",17,Standard,668.14,31.93375623,317,662.7777405,129.5214491,High_spent_Large_value_payments,1103.544143,580
36,837455178,Journalist,134978.24,10541.52075,8,5,15,2,"Mortgage Loan, and Mortgage Loan",16,Standard,668.14,41.61797405,318,662.7777405,129.5214491,High_spent_Medium_value_payments,1061.919336,578
36,837455178,Journalist,134978.24,10541.52075,8,5,15,2,"Mortgage Loan, and Mortgage Loan",16,Standard,668.14,36.16238357,319,662.7777405,129.5214491,Low_spent_Medium_value_payments,577.1799068,563
37,837455178,Journalist,134978.24,10541.52075,8,5,15,2,"Mortgage Loan, and Mortgage Loan",16,Standard,668.14,38.75069359,320,662.7777405,129.5214491,Low_spent_Small_value_payments,470.3888491,562
37,837455178,Journalist,134978.24,10541.52075,8,5,15,2,"Mortgage Loan, and Mortgage Loan",15,Standard,668.14,39.14219982,321,662.7777405,129.5214491,Low_spent_Medium_value_payments,667.8676,568
28,74216507,Writer,39800.12,3047.676667,7,5,12,3,"Personal Loan, Payday Loan, and Auto Loan",18,Standard,660.69,24.79435667,213,58.48765734,33.79278212,Low_spent_Small_value_payments,132.0617849,440
28,74216507,Writer,39800.12,3047.676667,7,5,12,3,"Personal Loan, Payday Loan, and Auto Loan",18,Standard,660.69,26.01921032,214,58.48765734,33.79278212,Low_spent_Medium_value_payments,356.4169267,440
28,74216507,Writer,39800.12,3047.676667,7,5,12,3,"Personal Loan, Payday Loan, and Auto Loan",18,Standard,660.69,29.72470803,215,58.48765734,33.79278212,Low_spent_Small_value_payments,126.0364062,438
28,74216507,Writer,39800.12,3047.676667,7,5,12,3,"Personal Loan, Payday Loan, and Auto Loan",18,Standard,660.69,41.20335336,216,58.48765734,33.79278212,High_spent_Medium_value_payments,462.4872272,451
28,74216507,Writer,39800.12,3047.676667,7,5,12,3,"Personal Loan, Payday Loan, and Auto Loan",20,Standard,660.69,32.66871615,217,58.48765734,33.79278212,High_spent_Large_value_payments,444.1793785,449
28,74216507,Writer,39800.12,3047.676667,7,5,12,3,"Personal Loan, Payday Loan, and Auto Loan",18,Standard,660.69,26.02052332,218,58.48765734,33.79278212,High_spent_Medium_value_payments,375.2358869,465
28,74216507,Writer,39800.12,3047.676667,7,5,12,3,"Personal Loan, Payday Loan, and Auto Loan",18,Standard,660.69,38.14533078,219,58.48765734,33.79278212,High_spent_Medium_value_payments,453.9857715,457
28,74216507,Writer,39800.12,3047.676667,7,5,12,3,"Personal Loan, Payday Loan, and Auto Loan",20,Standard,660.69,28.62288043,220,58.48765734,33.79278212,Low_spent_Medium_value_payments,251.8237606,435
17,772589547,Manager,14841.35,1437.779167,6,5,17,7,"Mortgage Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, and Student Loan",16,Bad,3865.15,39.02987341,90,71.54474307,28.82234687,Low_spent_Small_value_payments,251.455394,300
17,772589547,Manager,14841.35,1437.779167,6,5,17,7,"Mortgage Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, and Student Loan",16,Bad,3865.15,30.47438664,90,71.54474307,28.82234687,Low_spent_Small_value_payments,279.344841,300
17,772589547,Manager,14841.35,1437.779167,6,5,17,7,"Mortgage Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, and Student Loan",14,Bad,3865.15,23.94861058,91,71.54474307,28.82234687,Low_spent_Small_value_payments,191.1469158,300
17,772589547,Manager,14841.35,1437.779167,6,5,17,7,"Mortgage Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, and Student Loan",16,Bad,3865.15,32.05285841,92,71.54474307,28.82234687,Low_spent_Small_value_payments,270.3833905,300
17,772589547,Manager,14841.35,1437.779167,6,5,17,7,"Mortgage Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, and Student Loan",16,Bad,3865.15,22.86545917,93,71.54474307,28.82234687,Low_spent_Medium_value_payments,291.2457955,300
17,772589547,Manager,14841.35,1437.779167,6,5,17,7,"Mortgage Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, and Student Loan",16,Bad,3865.15,22.81838316,94,71.54474307,28.82234687,Low_spent_Small_value_payments,249.4693537,300
17,772589547,Manager,14841.35,1437.779167,6,5,17,7,"Mortgage Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, and Student Loan",16,Bad,3865.15,24.59711329,95,71.54474307,28.82234687,High_spent_Medium_value_payments,293.4108267,305
17,772589547,Manager,14841.35,1437.779167,6,5,17,7,"Mortgage Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, and Student Loan",14,Bad,3865.15,37.15219502,96,71.54474307,28.82234687,Low_spent_Small_value_payments,245.6427607,300
21,835416871,Architect,66105.4,5653.783333,6,8,31,5,"Mortgage Loan, Auto Loan, Not Specified, Student Loan, and Payday Loan",22,Bad,1549.56,30.11104031,134,214.0721231,41.29274773,High_spent_Small_value_payments,431.1593616,302
21,835416871,Architect,66105.4,5653.783333,6,8,31,5,"Mortgage Loan, Auto Loan, Not Specified, Student Loan, and Payday Loan",22,Bad,1549.56,29.32779915,135,214.0721231,41.29274773,Low_spent_Small_value_payments,192.1188281,300
21,835416871,Architect,66105.4,5653.783333,6,8,31,5,"Mortgage Loan, Auto Loan, Not Specified, Student Loan, and Payday Loan",22,Bad,1549.56,33.89863232,136,214.0721231,41.29274773,High_spent_Small_value_payments,339.904831,301
21,835416871,Architect,66105.4,5653.783333,6,8,31,5,"Mortgage Loan, Auto Loan, Not Specified, Student Loan, and Payday Loan",23,Bad,1549.56,28.07920302,137,214.0721231,41.29274773,High_spent_Small_value_payments,441.4663951,302
21,835416871,Architect,66105.4,5653.783333,6,8,31,5,"Mortgage Loan, Auto Loan, Not Specified, Student Loan, and Payday Loan",22,Bad,1549.56,31.75671187,138,214.0721231,41.29274773,Low_spent_Small_value_payments,192.1188281,300
21,835416871,Architect,66105.4,5653.783333,6,8,31,5,"Mortgage Loan, Auto Loan, Not Specified, Student Loan, and Payday Loan",19,Bad,1549.56,37.13217623,139,214.0721231,41.29274773,High_spent_Small_value_payments,495.2402241,317
22,835416871,Architect,66105.4,5653.783333,6,8,31,5,"Mortgage Loan, Auto Loan, Not Specified, Student Loan, and Payday Loan",22,Bad,1549.56,38.64822202,140,214.0721231,41.29274773,Low_spent_Small_value_payments,366.7335361,300
22,835416871,Architect,66105.4,5653.783333,6,8,31,5,"Mortgage Loan, Auto Loan, Not Specified, Student Loan, and Payday Loan",22,Bad,1549.56,24.71419199,141,214.0721231,41.29274773,High_spent_Large_value_payments,474.0764973,315
28,330960638,Mechanic,15398.95,1548.245833,1,7,5,4,"Student Loan, Mortgage Loan, Not Specified, and Not Specified",2,Good,343.84,36.74315458,339,34.81396986,45.39012956,High_spent_Small_value_payments,298.3325067,697
28,330960638,Mechanic,15398.95,1548.245833,1,7,5,4,"Student Loan, Mortgage Loan, Not Specified, and Not Specified",0,Good,343.84,39.06640765,340,34.81396986,45.39012956,Low_spent_Large_value_payments,315.3578859,686
28,330960638,Mechanic,15398.95,1548.245833,1,7,5,4,"Student Loan, Mortgage Loan, Not Specified, and Not Specified",0,Good,343.84,33.49444239,341,34.81396986,45.39012956,High_spent_Medium_value_payments,322.403143,712
28,330960638,Mechanic,15398.95,1548.245833,1,7,5,4,"Student Loan, Mortgage Loan, Not Specified, and Not Specified",0,Good,343.84,37.71613993,342,34.81396986,45.39012956,High_spent_Small_value_payments,299.8695003,710
28,330960638,Mechanic,15398.95,1548.245833,1,7,5,4,"Student Loan, Mortgage Loan, Not Specified, and Not Specified",0,Good,343.84,30.97302503,343,34.81396986,45.39012956,Low_spent_Large_value_payments,286.5937702,696
28,330960638,Mechanic,15398.95,1548.245833,1,7,5,4,"Student Loan, Mortgage Loan, Not Specified, and Not Specified",0,Good,343.84,41.23900243,344,34.81396986,45.39012956,Low_spent_Large_value_payments,282.0256825,689
28,330960638,Mechanic,15398.95,1548.245833,1,7,5,4,"Student Loan, Mortgage Loan, Not Specified, and Not Specified",0,Good,343.84,26.45254706,345,34.81396986,45.39012956,Low_spent_Large_value_payments,212.0680011,702
28,330960638,Mechanic,15398.95,1548.245833,1,7,5,4,"Student Loan, Mortgage Loan, Not Specified, and Not Specified",1,Good,343.84,28.13568776,346,34.81396986,45.39012956,Low_spent_Large_value_payments,294.6240512,697
18,397455329,Developer,27070.07,2518.839167,7,3,11,4,"Home Equity Loan, Credit-Builder Loan, Student Loan, and Personal Loan",15,Standard,919.76,28.55585041,350,73.23331848,17.68883577,High_spent_Small_value_payments,362.3360102,642
18,397455329,Developer,27070.07,2518.839167,7,3,11,4,"Home Equity Loan, Credit-Builder Loan, Student Loan, and Personal Loan",15,Standard,919.76,34.06157477,351,73.23331848,17.68883577,Low_spent_Small_value_payments,154.5630235,618
18,397455329,Developer,27070.07,2518.839167,7,3,11,4,"Home Equity Loan, Credit-Builder Loan, Student Loan, and Personal Loan",15,Standard,919.76,29.8306522,352,73.23331848,17.68883577,High_spent_Medium_value_payments,324.4694943,643
18,397455329,Developer,27070.07,2518.839167,7,3,11,4,"Home Equity Loan, Credit-Builder Loan, Student Loan, and Personal Loan",18,Standard,919.76,40.44063791,353,73.23331848,17.68883577,High_spent_Small_value_payments,227.5608594,620
18,397455329,Developer,27070.07,2518.839167,7,3,11,4,"Home Equity Loan, Credit-Builder Loan, Student Loan, and Personal Loan",17,Standard,919.76,24.73337424,354,73.23331848,17.68883577,High_spent_Small_value_payments,380.6406879,639
18,397455329,Developer,27070.07,2518.839167,7,3,11,4,"Home Equity Loan, Credit-Builder Loan, Student Loan, and Personal Loan",15,Standard,919.76,36.39840658,355,73.23331848,17.68883577,High_spent_Large_value_payments,400.9617624,641
18,397455329,Developer,27070.07,2518.839167,7,3,11,4,"Home Equity Loan, Credit-Builder Loan, Student Loan, and Personal Loan",13,Standard,919.76,37.39521794,356,73.23331848,17.68883577,Low_spent_Medium_value_payments,268.3732185,632
18,397455329,Developer,27070.07,2518.839167,7,3,11,4,"Home Equity Loan, Credit-Builder Loan, Student Loan, and Personal Loan",15,Standard,919.76,40.01458593,357,73.23331848,17.68883577,High_spent_Small_value_payments,300.2688288,641
53,212322085,Engineer,17992.775,1769.397917,3,5,6,0,No Data,9,Good,565.22,22.38039887,227,0.0,14.78725004,Low_spent_Small_value_payments,348.4970382,524
53,212322085,Engineer,17992.775,1769.397917,3,5,6,0,No Data,15,Good,565.22,37.2194631,228,0.0,14.78725004,Low_spent_Small_value_payments,329.5413627,483
53,212322085,Engineer,17992.775,1769.397917,3,5,6,0,No Data,12,Good,565.22,23.13682419,229,0.0,14.78725004,High_spent_Small_value_payments,341.2833306,531
